TES|04/11/2021|1|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|1||||4015973||45032.94|4.3400000
RIG|04/11/2021|1||||4015970||151282.44|0.3100000
RIG|04/11/2021|1||||4015972||11389.68|2.4400000
RIG|04/11/2021|1||||4015974||11691.3|5.6900000
RIG|04/11/2021|1||||4015971||82163|1.4500000
TES|04/11/2021|2|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|2||||4015973||45032.94|4.3400000
RIG|04/11/2021|2||||4015970||151282.44|0.3100000
RIG|04/11/2021|2||||4015972||11389.68|2.4400000
RIG|04/11/2021|2||||4015974||11691.3|5.6900000
RIG|04/11/2021|2||||4015971||82163|1.4500000
TES|04/11/2021|3|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|3||||4015973||45032.94|4.3400000
RIG|04/11/2021|3||||4015970||151282.44|0.3100000
RIG|04/11/2021|3||||4015972||11389.68|2.4400000
RIG|04/11/2021|3||||4015974||11691.3|5.6900000
RIG|04/11/2021|3||||4015971||82163|1.4500000
TES|04/11/2021|4|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|4||||4015973||45032.94|4.3400000
RIG|04/11/2021|4||||4015970||151282.44|0.3100000
RIG|04/11/2021|4||||4015972||11389.68|2.4400000
RIG|04/11/2021|4||||4015974||11691.3|5.6900000
RIG|04/11/2021|4||||4015971||82163|1.4500000
TES|04/11/2021|5|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|5||||4015973||45032.94|4.3400000
RIG|04/11/2021|5||||4015970||151282.44|0.3100000
RIG|04/11/2021|5||||4015972||11389.68|2.4400000
RIG|04/11/2021|5||||4015974||11691.3|5.6900000
RIG|04/11/2021|5||||4015971||82163|1.4500000
TES|04/11/2021|6|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|6||||4015973||45032.94|4.3400000
RIG|04/11/2021|6||||4015970||151282.44|0.3100000
RIG|04/11/2021|6||||4015972||11389.68|2.4400000
RIG|04/11/2021|6||||4015974||11691.3|5.6900000
RIG|04/11/2021|6||||4015971||82163|1.4500000
TES|04/11/2021|7|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|7||||4015973||45032.94|4.3400000
RIG|04/11/2021|7||||4015970||151282.44|0.3100000
RIG|04/11/2021|7||||4015972||11389.68|2.4400000
RIG|04/11/2021|7||||4015974||11691.3|5.6900000
RIG|04/11/2021|7||||4015971||82163|1.4500000
TES|04/11/2021|8|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|8||||4015973||45032.94|4.3400000
RIG|04/11/2021|8||||4015970||151282.44|0.3100000
RIG|04/11/2021|8||||4015972||11389.68|2.4400000
RIG|04/11/2021|8||||4015974||11691.3|5.6900000
RIG|04/11/2021|8||||4015971||82163|1.4500000
TES|04/11/2021|9|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|9||||4015973||45032.94|4.3400000
RIG|04/11/2021|9||||4015970||151282.44|0.3100000
RIG|04/11/2021|9||||4015972||11389.68|2.4400000
RIG|04/11/2021|9||||4015974||11691.3|5.6900000
RIG|04/11/2021|9||||4015971||82163|1.4500000
TES|04/11/2021|10|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|10||||4015973||45032.94|4.3400000
RIG|04/11/2021|10||||4015970||151282.44|0.3100000
RIG|04/11/2021|10||||4015972||11389.68|2.4400000
RIG|04/11/2021|10||||4015974||11691.3|5.6900000
RIG|04/11/2021|10||||4015971||82163|1.4500000
TES|04/11/2021|11|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|11||||4015973||45032.94|4.3400000
RIG|04/11/2021|11||||4015970||151282.44|0.3100000
RIG|04/11/2021|11||||4015972||11389.68|2.4400000
RIG|04/11/2021|11||||4015974||11691.3|5.6900000
RIG|04/11/2021|11||||4015971||82163|1.4500000
TES|04/11/2021|12|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|12||||4015973||45032.94|4.3400000
RIG|04/11/2021|12||||4015970||151282.44|0.3100000
RIG|04/11/2021|12||||4015972||11389.68|2.4400000
RIG|04/11/2021|12||||4015974||11691.3|5.6900000
RIG|04/11/2021|12||||4015971||82163|1.4500000
TES|04/11/2021|13|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|13||||4015973||45032.94|4.3400000
RIG|04/11/2021|13||||4015970||151282.44|0.3100000
RIG|04/11/2021|13||||4015972||11389.68|2.4400000
RIG|04/11/2021|13||||4015974||11691.3|5.6900000
RIG|04/11/2021|13||||4015971||82163|1.4500000
TES|04/11/2021|14|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|14||||4015973||45032.94|4.3400000
RIG|04/11/2021|14||||4015970||151282.44|0.3100000
RIG|04/11/2021|14||||4015972||11389.68|2.4400000
RIG|04/11/2021|14||||4015974||11691.3|5.6900000
RIG|04/11/2021|14||||4015971||82163|1.4500000
TES|04/11/2021|15|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|15||||4015973||45032.94|4.3400000
RIG|04/11/2021|15||||4015970||151282.44|0.3100000
RIG|04/11/2021|15||||4015972||11389.68|2.4400000
RIG|04/11/2021|15||||4015974||11691.3|5.6900000
RIG|04/11/2021|15||||4015971||82163|1.4500000
TES|04/11/2021|16|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|16||||4015973||45032.94|4.3400000
RIG|04/11/2021|16||||4015970||151282.44|0.3100000
RIG|04/11/2021|16||||4015972||11389.68|2.4400000
RIG|04/11/2021|16||||4015974||11691.3|5.6900000
RIG|04/11/2021|16||||4015971||82163|1.4500000
TES|04/11/2021|17|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|17||||4015973||45032.94|4.3400000
RIG|04/11/2021|17||||4015970||151282.44|0.3100000
RIG|04/11/2021|17||||4015972||11389.68|2.4400000
RIG|04/11/2021|17||||4015974||11691.3|5.6900000
RIG|04/11/2021|17||||4015971||82163|1.4500000
TES|04/11/2021|18|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|18||||4015973||45032.94|4.3400000
RIG|04/11/2021|18||||4015970||151282.44|0.3100000
RIG|04/11/2021|18||||4015972||11389.68|2.4400000
RIG|04/11/2021|18||||4015974||11691.3|5.6900000
RIG|04/11/2021|18||||4015971||82163|1.4500000
TES|04/11/2021|19|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|19||||4015973||45032.94|4.3400000
RIG|04/11/2021|19||||4015970||151282.44|0.3100000
RIG|04/11/2021|19||||4015972||11389.68|2.4400000
RIG|04/11/2021|19||||4015974||11691.3|5.6900000
RIG|04/11/2021|19||||4015971||82163|1.4500000
TES|04/11/2021|20|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|20||||4015973||45032.94|4.3400000
RIG|04/11/2021|20||||4015970||151282.44|0.3100000
RIG|04/11/2021|20||||4015972||11389.68|2.4400000
RIG|04/11/2021|20||||4015974||11691.3|5.6900000
RIG|04/11/2021|20||||4015971||82163|1.4500000
TES|04/11/2021|21|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|21||||4015973||45032.94|4.3400000
RIG|04/11/2021|21||||4015970||151282.44|0.3100000
RIG|04/11/2021|21||||4015972||11389.68|2.4400000
RIG|04/11/2021|21||||4015974||11691.3|5.6900000
RIG|04/11/2021|21||||4015971||82163|1.4500000
TES|04/11/2021|22|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|22||||4015973||45032.94|4.3400000
RIG|04/11/2021|22||||4015970||151282.44|0.3100000
RIG|04/11/2021|22||||4015972||11389.68|2.4400000
RIG|04/11/2021|22||||4015974||11691.3|5.6900000
RIG|04/11/2021|22||||4015971||82163|1.4500000
TES|04/11/2021|23|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|23||||4015973||45032.94|4.3400000
RIG|04/11/2021|23||||4015970||151282.44|0.3100000
RIG|04/11/2021|23||||4015972||11389.68|2.4400000
RIG|04/11/2021|23||||4015974||11691.3|5.6900000
RIG|04/11/2021|23||||4015971||82163|1.4500000
TES|04/11/2021|24|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|24||||4015973||45032.94|4.3400000
RIG|04/11/2021|24||||4015970||151282.44|0.3100000
RIG|04/11/2021|24||||4015972||11389.68|2.4400000
RIG|04/11/2021|24||||4015974||11691.3|5.6900000
RIG|04/11/2021|24||||4015971||82163|1.4500000
TES|04/11/2021|25|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|25||||4015973||45032.94|4.3400000
RIG|04/11/2021|25||||4015970||151282.44|0.3100000
RIG|04/11/2021|25||||4015972||11389.68|2.4400000
RIG|04/11/2021|25||||4015974||11691.3|5.6900000
RIG|04/11/2021|25||||4015971||82163|1.4500000
TES|04/11/2021|26|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|26||||4015973||45032.94|4.3400000
RIG|04/11/2021|26||||4015970||151282.44|0.3100000
RIG|04/11/2021|26||||4015972||11389.68|2.4400000
RIG|04/11/2021|26||||4015974||11691.3|5.6900000
RIG|04/11/2021|26||||4015971||82163|1.4500000
TES|04/11/2021|27|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|27||||4015973||45032.94|4.3400000
RIG|04/11/2021|27||||4015970||151282.44|0.3100000
RIG|04/11/2021|27||||4015972||11389.68|2.4400000
RIG|04/11/2021|27||||4015974||11691.3|5.6900000
RIG|04/11/2021|27||||4015971||82163|1.4500000
TES|04/11/2021|28|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|28||||4015973||45032.94|4.3400000
RIG|04/11/2021|28||||4015970||151282.44|0.3100000
RIG|04/11/2021|28||||4015972||11389.68|2.4400000
RIG|04/11/2021|28||||4015974||11691.3|5.6900000
RIG|04/11/2021|28||||4015971||82163|1.4500000
TES|04/11/2021|29|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|29||||4015973||45032.94|4.3400000
RIG|04/11/2021|29||||4015970||151282.44|0.3100000
RIG|04/11/2021|29||||4015972||11389.68|2.4400000
RIG|04/11/2021|29||||4015974||11691.3|5.6900000
RIG|04/11/2021|29||||4015971||82163|1.4500000
TES|04/11/2021|30|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|30||||4015973||45032.94|4.3400000
RIG|04/11/2021|30||||4015970||151282.44|0.3100000
RIG|04/11/2021|30||||4015972||11389.68|2.4400000
RIG|04/11/2021|30||||4015974||11691.3|5.6900000
RIG|04/11/2021|30||||4015971||82163|1.4500000
TES|04/11/2021|31|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|31||||4015973||45032.94|4.3400000
RIG|04/11/2021|31||||4015970||151282.44|0.3100000
RIG|04/11/2021|31||||4015972||11389.68|2.4400000
RIG|04/11/2021|31||||4015974||11691.3|5.6900000
RIG|04/11/2021|31||||4015971||82163|1.4500000
TES|04/11/2021|32|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|32||||4015973||45032.94|4.3400000
RIG|04/11/2021|32||||4015970||151282.44|0.3100000
RIG|04/11/2021|32||||4015972||11389.68|2.4400000
RIG|04/11/2021|32||||4015974||11691.3|5.6900000
RIG|04/11/2021|32||||4015971||82163|1.4500000
TES|04/11/2021|33|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|33||||4015973||45032.94|4.3400000
RIG|04/11/2021|33||||4015970||151282.44|0.3100000
RIG|04/11/2021|33||||4015972||11389.68|2.4400000
RIG|04/11/2021|33||||4015974||11691.3|5.6900000
RIG|04/11/2021|33||||4015971||82163|1.4500000
TES|04/11/2021|34|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|34||||4015973||45032.94|4.3400000
RIG|04/11/2021|34||||4015970||151282.44|0.3100000
RIG|04/11/2021|34||||4015972||11389.68|2.4400000
RIG|04/11/2021|34||||4015974||11691.3|5.6900000
RIG|04/11/2021|34||||4015971||82163|1.4500000
TES|04/11/2021|35|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|35||||4015973||45032.94|4.3400000
RIG|04/11/2021|35||||4015970||151282.44|0.3100000
RIG|04/11/2021|35||||4015972||11389.68|2.4400000
RIG|04/11/2021|35||||4015974||11691.3|5.6900000
RIG|04/11/2021|35||||4015971||82163|1.4500000
TES|04/11/2021|36|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|36||||4015973||45032.94|4.3400000
RIG|04/11/2021|36||||4015970||151282.44|0.3100000
RIG|04/11/2021|36||||4015972||11389.68|2.4400000
RIG|04/11/2021|36||||4015974||11691.3|5.6900000
RIG|04/11/2021|36||||4015971||82163|1.4500000
TES|04/11/2021|37|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|37||||4015973||45032.94|4.3400000
RIG|04/11/2021|37||||4015970||151282.44|0.3100000
RIG|04/11/2021|37||||4015972||11389.68|2.4400000
RIG|04/11/2021|37||||4015974||11691.3|5.6900000
RIG|04/11/2021|37||||4015971||82163|1.4500000
TES|04/11/2021|38|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|38||||4015973||45032.94|4.3400000
RIG|04/11/2021|38||||4015970||151282.44|0.3100000
RIG|04/11/2021|38||||4015972||11389.68|2.4400000
RIG|04/11/2021|38||||4015974||11691.3|5.6900000
RIG|04/11/2021|38||||4015971||82163|1.4500000
TES|04/11/2021|39|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|39||||4015973||45032.94|4.3400000
RIG|04/11/2021|39||||4015970||151282.44|0.3100000
RIG|04/11/2021|39||||4015972||11389.68|2.4400000
RIG|04/11/2021|39||||4015974||11691.3|5.6900000
RIG|04/11/2021|39||||4015971||82163|1.4500000
TES|04/11/2021|40|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|40||||4015973||45032.94|4.3400000
RIG|04/11/2021|40||||4015970||151282.44|0.3100000
RIG|04/11/2021|40||||4015972||11389.68|2.4400000
RIG|04/11/2021|40||||4015974||11691.3|5.6900000
RIG|04/11/2021|40||||4015971||82163|1.4500000
TES|04/11/2021|41|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|41||||4015973||45032.94|4.3400000
RIG|04/11/2021|41||||4015970||151282.44|0.3100000
RIG|04/11/2021|41||||4015972||11389.68|2.4400000
RIG|04/11/2021|41||||4015974||11691.3|5.6900000
RIG|04/11/2021|41||||4015971||82163|1.4500000
TES|04/11/2021|42|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|42||||4015973||45032.94|4.3400000
RIG|04/11/2021|42||||4015970||151282.44|0.3100000
RIG|04/11/2021|42||||4015972||11389.68|2.4400000
RIG|04/11/2021|42||||4015974||11691.3|5.6900000
RIG|04/11/2021|42||||4015971||82163|1.4500000
TES|04/11/2021|43|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|43||||4015973||45032.94|4.3400000
RIG|04/11/2021|43||||4015970||151282.44|0.3100000
RIG|04/11/2021|43||||4015972||11389.68|2.4400000
RIG|04/11/2021|43||||4015974||11691.3|5.6900000
RIG|04/11/2021|43||||4015971||82163|1.4500000
TES|04/11/2021|44|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|44||||4015973||45032.94|4.3400000
RIG|04/11/2021|44||||4015970||151282.44|0.3100000
RIG|04/11/2021|44||||4015972||11389.68|2.4400000
RIG|04/11/2021|44||||4015974||11691.3|5.6900000
RIG|04/11/2021|44||||4015971||82163|1.4500000
TES|04/11/2021|45|IT04743741003|2021-11-04|S1-2021-198||||
RIG|04/11/2021|45||||4015973||45032.94|4.3400000
RIG|04/11/2021|45||||4015970||151282.44|0.3100000
